25655,	61,	51860
62450,	85,	61334
48641,	80,	40176
45495,	24,	2523
2940,	72,	64594
32805,	2,	53802
11188,	69,	56973
28355,	87,	10878
52682,	73,	49983
37027,	85,	40663
51059,	24,	48824
1748,	20,	42034
12560,	37,	26080
59973,	76,	27196
61928,	72,	4090
3253,	6,	18923
55434,	47,	39594
56585,	11,	35379
27045,	13,	2776
9758,	82,	27800
58407,	10,	49675
16795,	27,	10533
54458,	66,	36714
60744,	17,	43739
42670,	68,	19999
33612,	81,	39976
32048,	34,	23236
1628,	70,	61445
3380,	72,	3302
32162,	1,	2256
60068,	2,	15488
22913,	48,	25265
36395,	96,	57588
40755,	65,	49450
59221,	31,	7687
57000,	90,	40626
50129,	74,	46315
28931,	60,	35554
37009,	62,	1213
15369,	83,	8721
28126,	78,	52605
3535,	40,	272
9379,	44,	187
19589,	15,	43042
50593,	30,	2706
30052,	15,	5423
50216,	77,	14085
40940,	89,	43603
2053,	71,	36097
49699,	33,	27439
35444,	93,	34978
57437,	75,	47345
64027,	47,	41259
50219,	38,	61759
48778,	62,	28397
57388,	41,	43341
28093,	64,	45293
16332,	38,	33039
38310,	4,	52140
29389,	8,	11757
43089,	57,	45073
7473,	24,	11283
50138,	52,	53693
24278,	87,	44869
22773,	92,	41445
49185,	77,	50272
63742,	48,	31530
34659,	30,	64427
36793,	46,	37431
42033,	82,	42361
40779,	39,	31845
27215,	66,	3725
47414,	97,	33290
22291,	17,	14507
20831,	25,	10874
13684,	1,	44492
36917,	62,	3528
17647,	45,	11138
54251,	55,	53393
30072,	62,	33326
16823,	11,	14945
22298,	69,	61352
5765,	14,	42729
63327,	83,	50941
26041,	100,	37673
41258,	87,	7177
29972,	98,	30686
15366,	12,	47130
27907,	24,	52970
16115,	97,	61605
18851,	45,	24817
49600,	61,	42239
47194,	37,	37295
8906,	28,	10157
61380,	70,	659
4187,	51,	31720
31925,	82,	38273
53118,	63,	462
34496,	72,	14563
25024,	90,	10053
61144,	46,	10106
60542,	9,	56551
18316,	17,	34056
55016,	98,	13515
18222,	45,	6315
49969,	92,	32309
50277,	44,	17102
4912,	18,	26743
10868,	2,	64716
62175,	20,	65242
15819,	40,	56035
2695,	8,	44267
52301,	66,	48323
12334,	12,	19905
14603,	52,	38973
15080,	49,	52475
5130,	61,	21344
45048,	26,	60702
18148,	3,	8183
14735,	92,	49183
37048,	97,	19783
51444,	80,	41928
13152,	59,	44359
50067,	9,	47125
53042,	8,	59224
59546,	90,	25073
52995,	74,	47426
35731,	73,	50383
55473,	46,	6560
699,	68,	49065
42204,	36,	40459
34476,	16,	382
32346,	31,	33393
15954,	23,	58630
16474,	68,	48895
35641,	32,	56681
6568,	26,	56158
33239,	7,	272
15056,	26,	11096
30524,	2,	38754
2371,	31,	45882
7245,	28,	19828
22516,	87,	23508
37777,	82,	13813
58948,	32,	52479
14446,	11,	39617
30274,	21,	3768
10595,	96,	3920
57101,	24,	54682
33979,	6,	4517
59201,	66,	33683
63426,	38,	31447
44097,	88,	29808
6670,	57,	62033
19101,	91,	131
21524,	13,	38716
35237,	45,	6170
15326,	89,	41426
19448,	78,	54038
62176,	58,	12117
21176,	32,	6207
7386,	32,	59231
13028,	61,	11401
20661,	70,	49450
44053,	27,	63063
14168,	93,	1865
8987,	33,	50272
20411,	15,	64716
12469,	76,	53273
31271,	16,	7692
65428,	97,	49078
15088,	80,	58468
33857,	80,	44797
16097,	91,	49335
34384,	53,	32837
51307,	11,	37935
57818,	92,	23957
32992,	77,	187
31269,	7,	53319
28009,	89,	31373
42728,	82,	34517
16045,	96,	54016
15517,	98,	48945
23422,	91,	9529
526,	12,	48722
44971,	99,	20446
2334,	94,	462
17587,	95,	37409
53388,	39,	40895
44623,	82,	24001
45207,	23,	4407
27093,	9,	58467
8445,	94,	44913
9996,	56,	16586
53756,	7,	54618
21779,	82,	29141
57784,	90,	15006
59721,	99,	14543
61114,	58,	5258
50022,	33,	3128
61833,	49,	28044
3260,	49,	13640
1129,	26,	25425
56752,	11,	40112
63830,	13,	58949
38936,	75,	5781
32014,	18,	57861
20750,	79,	43709
56251,	37,	29352
37229,	15,	7370
49265,	16,	57327
14775,	5,	54401
55503,	41,	64162
30529,	28,	10731
53742,	59,	17811
32909,	4,	57749
62131,	75,	50886
14100,	41,	5772
445,	35,	19037
29243,	49,	63775
30986,	6,	39319
33335,	46,	23544
28484,	92,	18472
28178,	50,	58981
42503,	28,	1157
44487,	51,	20181
31455,	23,	45876
52080,	84,	52036
2176,	41,	4407
14965,	14,	17626
22566,	20,	14459
2556,	64,	52391
20884,	95,	47930
4393,	75,	4811
58038,	68,	28199
49606,	63,	16069
31994,	40,	63659
14355,	81,	39337
44591,	64,	48310
20537,	24,	10337
15410,	8,	56653
14500,	4,	36636
53549,	44,	40895
60651,	57,	55144
36841,	73,	28816
45481,	28,	37583
7093,	56,	39489
846,	69,	60867
4000,	20,	37583
46110,	17,	37375
20551,	16,	10731
41377,	93,	56465
51807,	37,	55502
43135,	78,	13770
49497,	42,	34984
42535,	70,	29269
1600,	49,	269
28417,	56,	20530
1412,	84,	63912
3502,	53,	18214
52451,	95,	36998
22739,	64,	23235
31165,	93,	17936
16971,	30,	2322
22572,	70,	2958
44760,	12,	59518
2372,	25,	51882
4964,	84,	5781
4360,	58,	2033
390,	6,	45268
9684,	84,	14085
9189,	75,	28266
60182,	95,	23040
14325,	41,	28277
57800,	24,	58603
57491,	15,	56125
48067,	78,	57588
18792,	98,	11234
40915,	90,	38025
22297,	15,	1139
14475,	40,	50747
63918,	4,	63262
59805,	31,	2461
10147,	45,	37191
1547,	72,	2461
18059,	57,	44504
65224,	22,	47759
30179,	35,	39065
55437,	88,	49705
11709,	92,	36520
12288,	92,	20446
42939,	70,	30213
57944,	27,	26650
43494,	96,	56513
11281,	16,	1969
46031,	77,	59066
35227,	7,	29184
56020,	37,	20881
40651,	88,	59471
49742,	78,	27333
33533,	93,	42066
897,	13,	10585
25400,	82,	53227
19704,	34,	17936
3225,	55,	27196
39230,	96,	34056
5118,	35,	2052
38956,	50,	28840
49897,	74,	48539
59595,	10,	12963
24795,	29,	3302
55231,	37,	3882
54649,	68,	17581
56317,	16,	6170
41059,	16,	54460
28611,	10,	62794
51262,	9,	63234
2230,	26,	62702
29852,	17,	4148
52961,	63,	15023
4844,	59,	3584
24698,	62,	7102
31181,	88,	65242
48704,	86,	33001
31974,	3,	13218
15826,	8,	19140
39511,	74,	19763
6260,	37,	38839
49196,	85,	12727
28566,	16,	49534
64098,	3,	7882
40559,	99,	30976
8513,	20,	3570
14357,	5,	30338
36067,	47,	37295
756,	91,	3570
58483,	95,	63400
5455,	9,	28684
22915,	65,	15837
25192,	47,	17581
13056,	73,	36229
59392,	42,	43217
18612,	5,	14039
51516,	65,	30256
33294,	85,	41503
48915,	1,	519
10873,	87,	25038
3774,	55,	13385
345,	74,	21728
11052,	31,	659
64087,	71,	5969
59886,	73,	15077
8321,	64,	1139
36807,	47,	837
64175,	8,	46585
3242,	25,	20877
31501,	76,	22211
46360,	47,	43439
63969,	19,	31913
43466,	12,	53524
61579,	17,	2671
39587,	35,	37583
4208,	42,	14539
24352,	35,	56033
17429,	50,	22178
14517,	13,	30071
39687,	16,	8433
22013,	15,	462
59836,	30,	60806
61052,	77,	41801
29938,	22,	827
20011,	25,	26836
45367,	77,	58070
22731,	73,	57640
48669,	80,	45337
31673,	35,	26836
1467,	68,	8990
55520,	44,	12544
30694,	14,	25167
47055,	72,	13625
29770,	25,	6970
5895,	99,	39933
26772,	75,	21860
45544,	12,	14565
15116,	76,	37583
5663,	84,	23711
20543,	29,	59199
39282,	53,	15863
36764,	85,	12887
44607,	22,	12296
20933,	25,	4479
43489,	4,	11878
62883,	89,	42024
39478,	23,	58603
37521,	84,	30852
33024,	50,	57520
30904,	86,	3386
26722,	19,	34190
33133,	54,	39118
17319,	83,	50496
11869,	79,	53802
47102,	89,	58468
25713,	37,	55656
2337,	60,	44106
43302,	99,	13640
9654,	3,	45225
60434,	80,	8225
4032,	6,	61552
49083,	18,	15216
6452,	9,	22429
56195,	97,	10533
63381,	27,	10731
41448,	68,	41759
60167,	64,	50951
61244,	89,	44760
51952,	70,	33326
33340,	89,	30031
58428,	42,	32309
64497,	63,	58298
26994,	36,	63142
30838,	78,	32942
57230,	32,	7102
15185,	42,	28194
12739,	93,	59684
938,	86,	15583
41647,	65,	30106
61239,	80,	9348
40043,	60,	63775
20688,	77,	24819
49223,	39,	61605
859,	59,	50537
51790,	71,	63065
49434,	27,	57568
3660,	21,	63912
13322,	32,	13299
56547,	80,	63665
42690,	36,	12213
50467,	86,	32286
43967,	29,	61496
61705,	12,	56378
65083,	79,	41389
42895,	58,	2774
40064,	54,	49065
65107,	63,	4811
17975,	41,	131
49137,	68,	24195
37121,	39,	61725
14761,	65,	9959
2221,	42,	15413
26454,	15,	57518
47302,	88,	41440
41627,	69,	30213
38167,	37,	49986
12522,	42,	47426
17142,	24,	44359
2010,	71,	59608
48122,	31,	6060
20454,	54,	18192
15468,	85,	8579
28029,	44,	54682
9618,	30,	5408
31987,	91,	50747
59188,	67,	22125
52893,	74,	26752
49830,	86,	15023
35405,	57,	26813
12912,	100,	5033
15702,	63,	7692
50797,	45,	41259
32774,	61,	4378
64922,	93,	14068
20250,	63,	57171
13701,	73,	10508
64199,	66,	19725
37514,	35,	44712
38366,	21,	22195
39217,	68,	54618
34345,	39,	15199
29641,	53,	59619
49622,	71,	28326
31465,	64,	19474
37753,	93,	40523
50225,	46,	32469
27585,	95,	59112
59248,	44,	51298
47116,	90,	64414
57318,	54,	6344
8438,	36,	41286
62762,	67,	49983
33098,	69,	41132
46333,	73,	6967
19432,	72,	59608
43249,	37,	62960
20714,	19,	59231
16446,	21,	4447
61991,	44,	64822
7753,	1,	15664
20851,	13,	50941
42504,	68,	4781
40530,	11,	62247
15254,	75,	40176
31119,	75,	57554
13852,	4,	6997
35170,	57,	61864
46718,	14,	16586
33486,	75,	27572
39691,	6,	8494
4064,	12,	42566
9261,	83,	14650
24883,	72,	59879
7613,	9,	1139
44688,	69,	13774
1494,	40,	5681
7713,	38,	23957
29193,	22,	40452
47380,	59,	13774
42458,	53,	44106
3460,	96,	1399
48560,	58,	31913
58068,	52,	40873
62824,	71,	30360
35254,	61,	25073
13337,	69,	22781
31554,	82,	27927
47933,	67,	49705
53335,	7,	43856
25059,	82,	39660
46845,	44,	19539
34942,	64,	6162
7185,	24,	41900
32163,	39,	29226
2619,	44,	15486
9260,	2,	53561
34294,	21,	14728
21511,	66,	47948
52450,	51,	16672
62163,	85,	11573
37374,	80,	57554
43715,	46,	48055
11266,	33,	19435
29983,	50,	31315
23515,	79,	42034
55768,	72,	62960
54523,	5,	44028
28736,	10,	30779
59226,	25,	22276
34068,	93,	22735
61357,	71,	22391
4085,	82,	52519
74,	93,	16289
6524,	40,	12784
56650,	93,	22680
27676,	36,	34190
23255,	31,	47030
58590,	52,	40470
11042,	10,	41759
54585,	72,	49844
44203,	46,	4378
26047,	4,	39129
23733,	5,	6369
50389,	18,	3729
14447,	57,	13820
50293,	11,	7822
54506,	95,	13995
15188,	83,	59283
50659,	10,	19498
60907,	100,	25598
45372,	1,	58254
29365,	4,	26743
56705,	39,	13770
25607,	53,	48301
19388,	13,	18775
30842,	42,	59679
11942,	41,	59110
31863,	93,	650
10707,	89,	38839
38421,	93,	64352
9445,	21,	24819
24866,	89,	50509
8872,	93,	10693
24386,	36,	35678
837,	64,	60860
38138,	81,	40705
55320,	89,	20881
6228,	36,	45050
40135,	11,	19435
52937,	6,	1688
62349,	73,	19552
42873,	29,	25451
26030,	100,	38454
60895,	83,	2275
27537,	16,	29466
32407,	10,	4905
40123,	89,	54401
22717,	85,	57171
